ID,ESG_class,final_normalized_score_env,final_normalized_score_social,final_normalized_score_governance,MORE_score_2022,MORE_score_2021,MORE_score_2020,total_assets_2022,total_assets_2021,total_assets_2020,current_assets_2022,current_assets_2021,current_assets_2020,shareholders_funds_2022,shareholders_funds_2021,shareholders_funds_2020,current _liabilities_2022,current _liabilities_2021,current _liabilities_2020,turnover_2022,turnover_2021,EBIT_2022,EBIT_2021,EBIT_2020,net_income_2022,net_income_2021,net_income_2020,EBITDA_2022,EBITDA_2021,EBITDA_2020,sectors_Financials,sectors_Health.Util,sectors_Manufacturing,sectors_Tech.Com,regions_Center,regions_Islands,regions_Northeast,regions_Northwest,regions_South
1006,S5,0.214285714,0.357142857,0.642857143,5,5,5,15788.997,14609.038,14194.671,12369.521,11057.519,10485.287,2599.723,2383.941,2288.966,10799.06,9001.223,8065.754,18906.45,17810.979,657.117,500.743,375.399,215.779,94.979,47.094,834.782,699.329,584.658,False,False,False,False,False,False,True,False,False
542,S5,0.071428571,0.357142857,0.642857143,1,2,2,5604.215,5038.557,4546.336,4375.187,3686.083,3108.809,3969.516,3483.713,3124.522,1490.085,1315.611,1187.024,33780.032,27725.237,909.023,490.089,456.412,485.801,359.191,315.429,1129.12,711.831,693.145,False,False,False,False,False,False,False,False,True
770,S4,0.642857143,0.357142857,0.642857143,4,3,3,1021.077,764.171,661.247,778.655,701.601,585.874,92.945,107.318,97.426,593.574,492.677,413.078,621.582,640.185,102.225,117.072,97.83,65.627,79.896,73.422,121.632,130.463,115.169,True,False,False,False,True,False,False,False,False
765,S4,0.642857143,0.357142857,0.642857143,6,6,6,84725.27000546448,93284.21,95054.601,49114.43432513661,33250.659,38844.048,30380.33081693989,16996.678,22077.774,36294.25451639345,41041.284,48375.319,128322.42044808745,52193.124,5509.93537978142,-4203.995,-2715.077,4401.0814043715845,-5219.299,-3176.228,9368.34388150289,3569.979,4985.622,False,False,False,False,True,False,False,False,False
1620,S4,0.357142857,0.357142857,0.642857143,3,3,3,1619.688,1424.246,1203.793,749.148,571.014,416.438,967.945,961.51,741.689,339.12,242.927,185.836,1288.972,1000.371,40.166,31.746,29.687,6.433,16.325,10.434,84.829,78.105,71.344,False,True,False,False,False,False,False,False,True
715,S4,0.357142857,0.357142857,0.642857143,3,3,4,144948.33794392523,191716.965,148967.911,82661.31893613708,140725.66,98873.048,54930.01125700934,68778.43,53330.706,58482.62091900312,86591.023,58905.896,135104.59587383177,253125.669,10401.377903426792,19831.913,1349.254,6873.286386292835,13820.998,-97.435,16713.743878548896,28728.607,9271.877,False,False,True,False,True,False,False,False,False
673,S4,0.642857143,0.357142857,0.642857143,2,2,2,125612.33834980988,122857.201,106547.409,63532.27164638783,92619.601,74339.928,44583.56873003802,58990.059,54733.505,42759.767684410646,57267.514,44399.852,109096.20115209126,132061.361,7082.679908745247,10078.266,13180.345,5898.350980988593,6556.553,10686.604,12655.215423387095,16144.2,15369.58,True,False,False,False,False,False,False,False,True
282,S4,0.357142857,0.357142857,0.642857143,4,5,5,6270.205,5361.752,4652.254,3526.423,3150.759,2426.417,758.439,621.732,547.359,3659.179,3444.115,2742.995,8019.535,6313.718,268.735,195.158,118.847,136.71,74.373,2.43,653.786,459.013,4333.141076335878,False,False,False,False,False,True,False,False,False
1402,S3,0.785714286,0.357142857,0.642857143,3,3,3,487537.003,379644.281,313619.078,423517.412,301163.535,245784.216,145833.935,129836.012,107024.15,306480.285,215242.451,171514.055,1738288.791,926275.716,51228.548,46170.885,27942.327,42836.125,38932.22,26034.866,68997.775,63209.406,46833.87,False,True,False,False,False,False,False,True,False
1337,S3,0.785714286,0.357142857,0.642857143,3,3,3,144948.33794392523,33946.347,35918.459,82661.31893613708,30376.56,31764.24,54930.01125700934,18716.203,22963.431,58482.62091900312,14322.696,11942.783,135104.59587383177,26913.31,10401.377903426792,880.146,210.525,6873.286386292835,910.746,16.272,16713.743878548896,1623.611,564.245,False,False,True,False,False,False,False,True,False
915,S3,0.928571429,0.357142857,0.642857143,5,4,4,61182.751,49483.538,40793.528,46426.714,33066.004,24890.996,12038.617,11675.289,10944.242,26575.456,23030.423,20151.511,51310.43,40005.717,1353.482,441.139,1628.339,363.329,731.045,1021.486,2649.708,2123.637,2980.526,True,False,False,False,False,False,False,True,False
1174,S3,0.928571429,0.214285714,0.642857143,2,3,7,973.408,673.276,243.959,743.903,657.289,233.262,282.679,95.839,13.227,606.55,514.778,205.732,3097.883,1344.089,340.983,140.317,-32.058,215.339,82.612,-34.113,348.601,142.087,-30.496,True,False,False,False,False,False,False,True,False
344,S3,0.928571429,0.357142857,0.642857143,1,1,1,27020.66,22246.844,20099.874,24702.519,19823.374,17554.743,15768.137,13533.675,11792.595,3949.134,2046.633,2373.429,12530.234,8247.477,3113.784,1675.751,1374.646,2234.462,1741.08,1031.615,3560.964,2098.949,1948.383,False,True,False,False,False,False,False,True,False
1068,S4,0.785714286,0.071428571,0.642857143,3,3,4,70342.111,74512.869,78594.575,60733.496,64446.942,68591.618,45957.478,46955.932,45646.274,14631.83,16555.785,17044.532,79756.82,60407.765,1879.774,266.679,1089.382,1366.815,323.627,116.396,2924.68,1821.834,2123.523,False,False,True,False,True,False,False,False,False
1789,S4,0.928571429,0.071428571,0.642857143,4,4,4,22451.772,14426.145,10496.564,18922.581,13392.233,9766.19,6524.743,3799.307,2889.406,11698.011,7498.178,5197.076,21138.319,17345.243,1583.337,1619.844,938.054,925.441,1109.895,618.17,2246.025,1991.456,1242.279,True,False,False,False,False,False,True,False,False
1407,S4,0.785714286,0.071428571,0.642857143,8,8,4,324622.1809837838,12698.856,10073.532,136080.51671351353,11684.577,9784.211,99533.6884918919,76.076,1551.626,119434.61881621621,12112.446,7192.041,339074.7970702703,25629.18,15183.700118918918,-1958.547,1087.904,11959.991627027026,-1475.552,609.327,33457.57769318182,-1567.62,1506.399,False,True,False,False,False,False,False,True,False
1541,S4,0.928571429,0.071428571,0.642857143,4,4,4,50575.897,44538.678,43792.363,39302.0,35548.024,34279.45,11604.432,10824.666,9563.934,30442.421,24694.993,23436.945,64344.8,58313.553,965.124,2330.85,2691.054,762.565,1736.935,1874.665,2455.214,3864.625,4378.66,False,False,False,True,False,False,False,True,False
1152,S4,0.785714286,0.071428571,0.642857143,5,4,5,13797.325,9339.333,9084.113,11760.628,5827.594,5311.915,2838.266,2753.868,2613.438,7106.039,4127.027,3653.429,13043.693,5761.951,202.842,266.536,122.025,50.867,140.432,30.566,452.985,369.829,239.718,False,False,True,False,False,False,False,True,False
319,S4,0.642857143,0.071428571,0.642857143,2,2,3,1499.696,1229.168,1245.279,637.836,562.753,589.776,1167.022,1086.005,1006.531,298.413,108.951,234.784,422.653,328.418,96.69,104.162,73.613,81.015,79.476,50.892,104.486,113.145,108.208,False,False,False,False,False,False,False,True,False
1711,S4,0.785714286,0.071428571,0.642857143,2,2,2,72279.411,67055.401,55692.652,47385.183,42253.833,31648.164,35635.391,34260.91,30516.395,26389.646,22786.545,17596.305,66668.615,57537.93,5546.837,4837.762,4272.188,4092.636,3736.898,3328.495,7901.696,7081.586,5611.173,False,False,True,False,False,False,True,False,False
437,S4,0.785714286,0.071428571,0.642857143,3,4,5,1034.816,1191.474,1425.85,21.945,74.56,291.068,699.938,560.21,144.645,334.878,631.264,1281.205,329.68,64.877,196.581,2.317,24.798,139.729,1.398,17.293,312.124,28.351,112.52,False,True,False,False,False,False,False,False,True
15,S4,0.642857143,0.071428571,0.642857143,5,6,6,1351.15,1310.467,1085.21,883.406,978.003,927.405,70.254,18.326,53.557,1266.496,1292.141,1031.653,94.247,164.132,76.347,9.313,34.906,57.959,6.033,23.4,79.292,10.792,36.164,True,False,False,False,False,False,False,False,True
92,S4,0.928571429,0.071428571,0.642857143,4,4,4,125612.33834980988,79983.494,101079.659,63532.27164638783,75253.407,96001.579,44583.56873003802,24227.636,21343.416,42759.767684410646,45436.99,65719.027,109096.20115209126,288940.463,7082.679908745247,4535.231,2313.387,5898.350980988593,2793.569,1223.489,12655.215423387095,5853.204,3511.84,True,False,False,False,False,False,False,False,True
466,S4,0.928571429,0.071428571,0.642857143,3,3,5,4357.399,3949.188,2768.414,2857.578,2322.046,1480.326,556.913,440.57,56.011,2760.414,2370.091,2049.27,7285.526,4804.933,595.493,526.99,59.274,500.901,384.559,34.456,865.525,781.557,278.234,False,False,True,False,False,False,False,False,True
1411,S4,0.785714286,0.071428571,0.642857143,2,2,2,42018.24,41785.835,41918.47,396.597,164.192,296.827,41753.871,41479.776,41630.28,264.369,306.059,288.19,51.899,44.879,-58.16,-73.613,-58.728,12674.095,12649.496,10148.39,16713.743878548896,11664.737347708895,8005.4397489655175,False,False,True,False,False,False,False,True,False
659,S4,0.928571429,0.071428571,0.642857143,3,4,4,22861.312,20579.12,27165.159,8413.707,8830.044,11223.929,11375.823,9549.354,10245.222,2976.316,2239.407,4360.326,5757.857,2905.869,3401.152,583.108,850.254,2176.467,201.235,367.371,4134.369,1258.498,1714.961,True,False,False,False,False,False,False,False,True
334,S4,0.785714286,0.071428571,0.642857143,3,7,4,21718.834,11222.879,11296.837,2443.107,1181.945,927.272,11478.376,1171.196,1817.741,484.986,270.663,195.697,3157.29,233.916,500.448,-572.597,121.713,307.179,-646.546,13.478,1282.554,-194.916,494.975,False,False,False,False,False,False,False,True,False
1194,S4,0.928571429,0.071428571,0.642857143,3,3,2,2239.916,1963.107,1801.753,2044.074,1721.079,1672.72,384.646,483.745,629.925,1269.375,939.587,782.044,2112.629,2054.803,361.232,410.564,415.188,230.9,280.089,354.662,445.046,500.712,464.079,True,False,False,False,False,False,False,True,False
898,S4,0.785714286,0.071428571,0.642857143,4,4,3,324622.1809837838,2934.06,2444.45,136080.51671351353,2799.33,2282.712,99533.6884918919,664.003,505.044,119434.61881621621,856.526,1074.515,339074.7970702703,4396.746,15183.700118918918,250.071,396.058,11959.991627027026,158.957,283.137,33457.57769318182,278.179,419.276,False,True,False,False,False,False,False,True,False
903,S4,0.928571429,0.071428571,0.642857143,4,4,4,16864.557,6784.442,668.605,16316.516,6742.435,644.739,2427.792,904.45,103.242,13950.609,5793.863,532.453,24709.369,10224.512,2994.284,1147.424,23.242,1523.343,801.21,18.743,3000.692,1153.175,26.076,False,False,True,False,False,False,False,True,False
471,S4,0.928571429,0.071428571,0.642857143,3,3,4,35435.833,34683.933,33121.482,23452.255,22671.292,21020.556,33183.592,33154.236,32996.618,2166.827,1446.431,41.66,76.663,76.794,-228.543,-145.642,-216.879,29.357,157.617,-696.424,-127.629,-54.858,-126.947,True,False,False,False,False,False,False,False,True
1044,S4,0.928571429,0.071428571,0.642857143,2,2,1,70630.856,55174.533,58622.231,61078.435,44762.366,49599.005,40698.396,36131.786,39498.087,28339.708,17611.195,16262.346,55504.819,28085.929,6947.395,5459.764,15820.85,4566.613,3653.698,10951.059,7925.188,6391.751,16492.888,True,False,False,False,False,False,True,False,False
1137,S4,0.928571429,0.071428571,0.642857143,4,4,4,11752.257,11805.35,12289.144,6133.312,6200.49,6020.64,11058.692,11346.2,11492.201,387.501,135.551,473.343,557.406,728.293,-256.977,25.153,-10.912,-287.505,7.598,-64.96,-200.045,11755.310329931974,35.357,True,False,False,False,True,False,False,False,False
819,S4,0.928571429,0.071428571,0.642857143,6,5,5,4880.056,3872.891,484.617,4401.196,3412.97,465.754,197.202,165.423,13.958,4381.702,3388.612,447.535,2123.037,1812.584,38.861,200.032,6.347,31.779,151.464,2.269,59.136,213.536,10.314,True,False,False,False,True,False,False,False,False
642,S4,0.785714286,0.071428571,0.642857143,5,5,3,144948.33794392523,41024.413,41998.956,82661.31893613708,25787.622,27323.353,54930.01125700934,27415.823,28159.067,58482.62091900312,6252.94,6686.274,135104.59587383177,11187.529,10401.377903426792,-1258.114,798.355,6873.286386292835,-743.243,577.689,16713.743878548896,11664.737347708895,2085.399,False,False,True,False,False,False,False,False,True
737,S4,0.785714286,0.071428571,0.642857143,5,5,5,324622.1809837838,4885.736,4882.869,136080.51671351353,4255.061,4251.785,99533.6884918919,1220.915,1129.934,119434.61881621621,1620.32,1935.733,339074.7970702703,5804.592,15183.700118918918,199.022,111.536,11959.991627027026,91.728,2.135,33457.57769318182,216.425,113.665,False,True,False,False,True,False,False,False,False
1529,S4,0.785714286,0.071428571,0.642857143,3,3,4,124565.0,105268.0,53497.0,117540.0,99740.0,47731.0,35122.0,22138.0,12863.0,72199.0,80562.0,38851.0,134247.0,87678.0,28751.0,18980.0,3873.0,15238.0,11086.0,1758.0,30737.0,21282.0,4994.0,True,False,False,False,False,False,False,True,False
361,S4,0.785714286,0.071428571,0.642857143,4,5,5,120437.0,116761.0,107571.0,39008.0,41721.0,38110.0,28358.0,24053.0,20860.0,52347.0,51062.0,36606.0,129720.0,98194.0,7386.0,1376.0,2208.0,5672.0,3095.0,1519.0,12869.0,6003.0,6126.0,False,False,True,False,False,False,True,False,False
1856,S5,0.928571429,0.071428571,0.642857143,3,3,3,125612.33834980988,432332.0,370525.0,63532.27164638783,214950.0,179833.0,44583.56873003802,236823.0,216594.0,42759.767684410646,124254.0,93823.0,109096.20115209126,357711.0,7082.679908745247,23787.0,26061.0,5898.350980988593,17200.0,16269.0,12655.215423387095,51334.0,49776.0,True,False,False,False,False,False,False,True,False
1034,S5,0.214285714,0.071428571,0.642857143,2,3,3,655458.59,657227.301,642190.499,504537.134,490518.617,477733.055,420329.894,387932.846,367995.891,186096.501,219195.171,206248.796,638457.035,513602.743,39166.21,29562.397,35697.379,39897.058,20286.958,2023.992,64022.574,54029.619,56297.703,False,False,False,False,False,False,True,False,False
97,S4,0.642857143,0.214285714,0.642857143,1,1,2,9058.635,7302.02,1862.333,3268.791,2306.358,797.9,6121.41,5722.069,1452.075,1168.363,499.788,410.258,6524.181,3240.638,1866.282,525.554,96.652,1416.067,370.202,91.068,9368.34388150289,569.667,4333.141076335878,False,False,False,False,True,False,False,False,False
687,S4,0.785714286,0.214285714,0.642857143,4,4,4,146228.799,135885.726,108101.49,104694.299,93072.597,66808.327,54509.266,50965.741,27728.478,57161.393,49540.272,49019.015,102283.006,81520.119,6257.367,5771.147,5095.89,3571.475,3161.183,2514.342,11897.58,10646.816,9577.084,False,False,False,False,False,False,False,False,True
493,S4,0.785714286,0.214285714,0.642857143,4,6,5,17029.79,9300.577,5901.646,16430.959,8619.78,5125.794,1855.422,254.241,401.98,12734.707,7659.901,4736.438,13543.922,11215.829,1050.972,85.119,152.855,596.37,-149.138,50.552,1226.577,359.235,8005.4397489655175,False,False,True,False,False,False,True,False,False
1485,S4,0.785714286,0.214285714,0.642857143,5,4,4,206956.757,205686.958,172269.357,166881.916,160988.835,126920.974,41150.149,42662.144,39380.388,133093.264,145288.729,101307.478,372194.394,336492.323,554.563,6901.127,4845.556,-1511.995,3281.756,3977.584,9810.566,16195.392,12881.642,False,False,False,False,False,False,False,True,False
1427,S4,0.785714286,0.214285714,0.642857143,3,3,5,203367.721,188494.374,187737.251,183557.752,168693.427,167436.152,53916.204,59788.28,56265.252,126646.296,104243.399,106821.062,427427.508,381524.795,12429.792,4211.174,-424.618,10260.922,3523.025,136.124,18048.489,9700.831,5559.636,False,False,False,False,False,False,False,True,False
1426,S4,0.785714286,0.214285714,0.642857143,3,3,3,404768.0,361469.0,354657.0,303205.0,254934.0,241596.0,140204.0,136109.0,125648.0,244627.0,208617.0,200233.0,758563.0,644046.0,9617.0,17193.0,10683.0,3043.0,10647.0,2266.0,30878.0,37705.0,29137.0,False,False,False,False,False,False,False,True,False
1001,S4,0.785714286,0.214285714,0.642857143,1,1,2,16813.186,13658.118,8647.152,9486.941,7230.28,3910.514,10807.086,9620.945,6700.538,3634.471,3403.479,1494.825,12766.626,10774.533,2536.605,1912.51,597.196,1886.139,1348.067,469.993,2885.061,2194.601,831.071,False,False,True,False,False,False,True,False,False
251,S4,0.785714286,0.214285714,0.642857143,4,3,1,59465.854,35170.808,28939.246,55469.006,31706.699,25587.861,11157.626,11504.889,11902.551,44266.553,20168.631,12800.473,70061.341,41224.089,3431.531,2775.958,7166.301,2152.736,2002.337,5197.01,4061.298,3362.731,7636.848,False,False,True,False,False,True,False,False,False
1657,S4,0.642857143,0.214285714,0.642857143,3,4,1,3143.414,2954.654,2379.591,2533.948,2310.166,1804.347,1239.983,1234.584,1229.779,1173.001,809.781,827.26,3591.543,3105.315,70.434,30.305,334.695,5.4,4.804,306.629,144.225,85.794,366.085,False,False,False,False,False,False,True,False,False
841,S4,0.785714286,0.214285714,0.642857143,3,2,2,2451.742,1294.363,1048.438,1548.935,650.534,581.134,589.93,418.86,497.22,976.984,356.146,394.107,2756.189,1469.578,564.285,260.274,272.203,514.553,246.763,263.267,632.299,319.747,322.817,False,False,False,False,False,False,False,True,False
1609,S5,0.214285714,0.071428571,0.642857143,5,5,5,31224.84,29155.666,29928.97,11621.021,10157.936,11651.149,8149.134,8007.811,7998.059,14382.73,12052.84,14326.322,14217.79,13379.683,482.406,335.537,309.663,7.205,9.754,-16.194,812.434,555.819,538.441,False,False,False,False,False,False,False,False,True
518,S4,0.928571429,0.071428571,0.642857143,1,0,1,63606.016,59099.848,51089.915,57949.942,57556.598,49693.95,42874.501,38426.578,29213.284,19534.477,19393.32,20672.084,111016.737,111189.61,20128.905,23190.424,19792.214,14447.921,16713.295,14235.824,20806.52,23800.211,20382.717,True,False,False,False,False,False,True,False,False
1223,S4,0.785714286,0.071428571,0.642857143,3,4,4,111607.602,79796.689,53134.953,105246.563,74318.246,44530.744,22747.211,12804.164,10887.671,74014.041,57117.87,27784.506,254515.953,134308.747,17950.136,3778.469,4200.143,9889.23,1895.149,2043.516,18454.632,4200.089,4703.766,False,False,True,False,False,False,False,True,False
300,S4,0.928571429,0.071428571,0.642857143,4,4,3,170218.376,142945.96,136071.05,106711.079,90252.234,90680.249,53536.017,44759.007,46834.915,65788.628,56616.313,59407.705,320829.847,277503.39,11739.4,8583.696,7487.296,6412.344,3534.262,3947.679,18214.334,13521.032,12494.153,True,False,False,False,False,True,False,False,False
1604,S4,0.928571429,0.071428571,0.642857143,3,3,3,137224.235,140618.558,132631.043,70122.124,140583.01,132601.043,113114.326,112132.884,111324.381,24081.041,10952.11,21252.624,0.0,37.068,-1042.442,-735.748,-627.426,981.441,808.503,100.546,-1041.209,-735.132,9290.846936619717,True,False,False,False,False,False,False,True,False
1437,S4,0.785714286,0.071428571,0.642857143,2,2,3,84725.27000546448,13675.685,10739.367,49114.43432513661,8731.448,7991.608,30380.33081693989,6789.07,5698.415,36294.25451639345,4293.099,3348.521,128322.42044808745,16343.856,5509.93537978142,1498.08,188.126,4401.0814043715845,1090.654,152.096,9368.34388150289,1765.278,517.743,False,False,False,False,False,False,False,True,False
1415,S4,0.785714286,0.071428571,0.642857143,1,1,3,151414.125,36788.392,7258.845,150585.083,36504.04,7217.855,59355.786,13665.744,1509.597,87186.325,22326.71,5291.334,240746.996,63312.345,72631.551,17336.44,1258.555,51335.347,12279.187,727.809,73255.258,17452.232,1295.331,False,False,True,False,False,False,False,True,False
336,S4,0.5,0.071428571,0.642857143,2,2,2,353.003,211.243,197.271,347.019,206.965,194.139,290.195,200.964,179.779,62.808,10.279,17.492,344.42,245.671,274.398,158.214,132.076,197.338,115.388,97.887,276.152,159.523,133.246,True,False,False,False,False,False,False,True,False
446,S4,0.785714286,0.071428571,0.642857143,3,3,3,1691.195,1677.606,1588.737,545.612,647.733,433.256,706.929,667.971,543.21,612.355,501.503,283.212,2510.889,2154.106,113.056,222.163,74.638,68.402,183.845,59.085,312.465,579.027,218.046,False,False,False,False,False,False,False,False,True
1372,S5,0.214285714,0.071428571,0.642857143,2,4,3,17449.323,17142.315,16943.734,8946.981,8163.415,7976.017,8587.713,7832.545,7766.99,5434.891,4753.783,4280.313,18019.631,14139.419,657.304,40.344,1251.192,755.167,65.555,891.125,1870.656,1257.068,1727.131,False,False,True,False,False,False,False,True,False
1572,S4,0.928571429,0.071428571,0.642857143,4,4,5,3977.306,3106.697,1466.956,3783.319,2972.856,1354.282,501.668,494.239,372.925,2722.019,1891.916,551.088,14314.657,5947.555,432.331,232.81,39.459,191.116,121.314,-17.331,468.02,271.728,72.613,True,False,False,False,False,False,False,True,False
1653,S4,0.928571429,0.071428571,0.642857143,4,4,4,1449.079,1472.137,1531.756,496.941,494.415,423.433,1149.147,1152.79,1211.195,44.22,51.635,52.856,98.712,90.392,-7.838,-63.158,-8.683,-3.644,-58.405,-11.197,19.756,-35.564,22.021,True,False,False,False,False,False,False,False,True
1520,S4,0.785714286,0.071428571,0.642857143,6,5,5,84725.27000546448,7472.712,6900.838,49114.43432513661,7093.343,6591.345,30380.33081693989,865.848,738.819,36294.25451639345,5370.115,4553.107,128322.42044808745,3545.407,5509.93537978142,10.956,448.596,4401.0814043715845,-45.942,200.841,9368.34388150289,33.6,591.606,False,False,False,False,False,False,False,True,False
76,S4,0.928571429,0.071428571,0.642857143,4,4,4,324622.1809837838,94141.364,90258.952,136080.51671351353,50107.396,47520.343,99533.6884918919,38047.983,35358.464,119434.61881621621,48882.471,46904.64,339074.7970702703,72901.612,15183.700118918918,4143.158,3122.422,11959.991627027026,2497.115,1916.821,33457.57769318182,8243.467,5817.734,False,True,False,False,False,False,False,False,True
907,S4,0.785714286,0.071428571,0.642857143,2,2,2,84725.27000546448,18419.79,16609.069,49114.43432513661,16297.896,14423.372,30380.33081693989,5460.109,5107.264,36294.25451639345,9811.374,10868.699,128322.42044808745,47895.36,5509.93537978142,1517.075,1771.681,4401.0814043715845,1152.843,1262.661,9368.34388150289,1792.359,1999.55,False,False,False,False,False,False,False,True,False
168,S5,0.357142857,0.071428571,0.642857143,2,2,3,90164.96244594594,5858.025,4415.036,42231.76272972973,5614.166,4227.139,28526.612756756756,2343.723,2031.558,31406.53935135135,2120.849,1250.908,52246.46078378379,12010.314,-787.9962972972974,820.959,415.921,-2359.1967972972975,512.164,287.005,7005.388067567567,887.717,480.392,False,False,False,True,True,False,False,False,False
428,S5,0.357142857,0.071428571,0.642857143,4,4,6,3948.125,4547.956,4279.196,539.546,1155.259,891.869,2590.963,2608.292,2618.501,1316.939,1922.712,1643.743,91.15,392.949,12.148,29.476,-50.782,5.94,-10.208,-6.677,16.103,30.009,-40.951,False,False,True,False,False,False,False,False,True
229,S2,0.928571429,0.4992673992666667,0.642857143,4,4,4,14178.131,12433.595,12940.603,7212.38,5593.408,5546.737,3406.158,3346.458,3339.794,7427.439,6419.132,6466.813,12414.244,10802.509,184.726,41.725,48.53,59.702,6.667,8.829,1340.305,1237.767,1273.611,False,True,False,False,False,True,False,False,False
775,S3,0.642857143,0.4573192239432099,0.642857143,3,3,4,84725.27000546448,3466.035,3540.482,49114.43432513661,468.243,407.786,30380.33081693989,1404.691,1142.797,36294.25451639345,588.535,690.472,128322.42044808745,541.603,5509.93537978142,314.676,234.019,4401.0814043715845,261.894,179.484,9368.34388150289,449.58,368.866,False,False,False,False,True,False,False,False,False
1648,S3,0.642857143,0.5091185410425532,0.642857143,6,6,6,90164.96244594594,68166.33919387756,244.622,42231.76272972973,31238.067877551024,75.034,28526.612756756756,22835.607555555554,157.973,31406.53935135135,21615.09405102041,76.702,52246.46078378379,40579.41141414142,-787.9962972972974,3683.297959183674,-46.837,-2359.1967972972975,2510.7388282828283,-36.216,7005.388067567567,7747.944835051546,5278.3433125,False,False,False,True,False,False,False,False,True
197,S3,0.642857143,0.4573192239432099,0.642857143,1,2,2,9401.16,8543.553,8597.796,4005.187,3093.857,3127.47,6030.067,4819.788,4376.651,1874.529,1879.214,2224.151,4490.693,3617.678,995.194,476.249,518.071,985.281,443.139,480.234,1633.298,995.434,928.168,False,False,False,False,False,True,False,False,False
199,S3,0.642857143,0.5032967033,0.642857143,4,4,5,3687.082,3430.442,3462.62,2219.403,1955.38,2086.644,586.526,569.734,592.433,1629.098,1684.223,967.858,2678.933,3344.278,177.294,244.604,109.637,16.792,-22.699,14.96,291.357,360.915,170.114,True,False,False,False,False,True,False,False,False
585,S3,0.642857143,0.5032967033,0.642857143,5,5,5,1327.975,1327.258,1718.425,15.546,17.788,317.723,1274.267,1299.922,1360.225,53.708,27.336,358.2,1.085,0.0,-25.655,-60.303,-15.643,-25.655,-60.303,-15.643,12655.215423387095,11755.310329931974,9290.846936619717,True,False,False,False,False,False,False,False,True
21,S3,0.642857143,0.4573192239432099,0.642857143,1,1,1,3130.064,1187.029,875.534,2834.049,1042.636,766.141,1556.739,1177.602,869.187,1573.325,9.427,6.347,3338.923,3222.463,420.85,306.131,282.322,379.138,308.415,284.55,9368.34388150289,6247.9972160194175,4333.141076335878,False,False,False,False,False,False,False,False,True
10,S3,0.642857143,0.4992673992666667,0.642857143,7,7,6,324622.1809837838,2905.404,261.931,136080.51671351353,2274.428,60.868,99533.6884918919,23.64,50.12,119434.61881621621,81.515,16.706,339074.7970702703,6.646,15183.700118918918,-28.893,-4.082,11959.991627027026,-111.45,-4.325,33457.57769318182,-28.557,-3.746,False,True,False,False,False,False,False,False,True
206,S3,0.642857143,0.4573192239432099,0.642857143,2,2,2,2381.928,2499.042,2550.668,1214.436,1222.607,1163.349,500.827,633.932,620.26,919.448,905.835,972.852,944.739,973.139,483.401,623.472,604.934,353.385,451.509,440.277,592.167,733.894,717.171,False,False,False,False,False,True,False,False,False
1198,S4,0.5,0.5032967033,0.642857143,3,7,6,204324.928,160273.766,172752.99,163566.074,113859.176,121753.692,25370.573,-6051.571,1482.64,129888.058,84903.128,102278.749,282554.943,139519.039,25244.474,-5827.6,-12121.276,29311.37,-7643.888,-11614.182,31120.916,-342.129,-6177.553,True,False,False,False,False,False,False,True,False
434,S4,0.357142857,0.4992673992666667,0.642857143,3,3,4,81322.766,77622.627,82433.404,18121.056,11403.893,7974.457,36636.022,32948.853,31662.386,10421.841,7088.881,7449.037,29077.855,15943.345,14794.743,5617.912,3059.483,8870.673,3024.754,1269.946,22286.937,13113.15,7947.852,False,True,False,False,False,False,False,False,True
1833,S4,0.357142857,0.4992673992666667,0.642857143,2,2,2,31.521,19.783,24.971,30.043,18.36,24.971,22.795,13.405,10.601,8.726,6.378,12.685,31.9,22.811,12.984,3.787,5.672,9.391,2.842,3.312,14.315,6.561,6.198,False,True,False,False,False,False,False,False,True
1154,S3,0.642857143,0.4573192239432099,0.642857143,4,5,3,383867.0,302752.0,292449.94,275069.0,189370.0,164049.81,60337.0,51190.0,97025.485,281720.0,210714.0,181745.787,771661.0,535093.0,23389.0,7759.0,43338.112,9147.0,2078.0,38193.692,32286.0,13723.0,70734.749,False,False,False,False,False,False,False,True,False
1832,S4,0.357142857,0.4992673992666667,0.642857143,2,3,2,58.997,37.581,45.964,40.183,27.412,34.213,45.93,36.214,38.013,13.067,1.367,7.951,50.45,21.183,16.048,-0.196,15.419,9.716,-1.799,10.679,21.144,3.396,17.204,False,True,False,False,False,False,False,False,True
1867,S3,0.785714286,0.4992673992666667,0.642857143,4,4,4,598.557,690.23,799.628,73.98,63.549,64.281,105.004,93.667,78.461,0.0,0.0,0.0,240.694,187.45,26.73,34.831,39.984,11.336,15.206,15.122,129.735,144.345,128.49,False,True,False,False,False,True,False,False,False
1868,S3,0.928571429,0.5032967033,0.642857143,6,5,6,4209.853,4212.751,4208.563,3.164,6.062,1.874,1775.142,1806.453,1800.867,2434.711,2406.298,2407.696,0.0,0.0,-4.058,-5.57,-29.074,-31.311,5.587,-70.189,12655.215423387095,11755.310329931974,9290.846936619717,True,False,False,False,False,True,False,False,False
1869,S3,0.928571429,0.5032967033,0.642857143,6,6,4,7071.226,6987.077,6982.647,96.437,12.288,7.858,2612.405,2779.349,2896.154,2314.415,1735.963,1448.541,0.0,0.004,-121.549,-88.574,-249.55,-166.945,-116.804,267.678,12655.215423387095,11755.310329931974,9290.846936619717,True,False,False,False,False,True,False,False,False
